Doctor ID,Doctor Age,Doctor Location,Doctor Type,Experience (Years),Patients in Lifetime,Patients in Queue,Pev_Visited
2824,18.0,43,44,30.347528668399647,2557.304067288544,51.25043851396976,1
2580,92.0,10,100,11.863968968374625,497.7786056882968,11.478884711882744,0
2469,76.0,11,0,10.262635943980827,1027.5063340555994,19.74962419541605,0
2550,60.0,14,88,15.025142689499855,1586.9169598555447,30.33321107699561,0
2556,44.0,22,8,24.45677963785761,1957.0832413167277,38.086805094574,0
2706,28.0,27,8,29.54074613438806,2598.8183534872283,50.87474303342921,1
2194,138.0,44,78,10.40498584036668,479.5073867057078,8.271398926956579,0
2802,122.0,40,69,9.990871878779036,1035.2484199758992,18.89008880703892,0
2499,106.0,34,25,21.120120604462155,1440.4692990578212,28.377528252837184,0
2938,90.0,32,50,25.13586008131658,1972.128429319724,41.90445868031159,0
2729,74.0,24,50,31.908208242658866,2549.37098810765,51.73450185790675,1
2964,98.0,37,5,4.208839111804985,410.12247280561695,11.086148735594112,0
2317,82.0,24,32,10.10713828997263,923.8871494676752,21.926168034739668,0
2338,66.0,22,5,16.536081189321795,1550.210945954335,28.54822278212974,0
2987,50.0,41,27,26.45866739996724,1977.406663882108,38.93660908415498,0
2561,34.0,39,27,34.198173521288005,2509.6679753054127,50.01490829039079,1
2508,66.0,65,23,0.3633839231482021,567.1372284507901,11.625478675532117,0
2235,50.0,68,94,9.033656638700055,1038.550594116031,20.48954216665553,0
2346,34.0,66,100,16.543411165202393,1589.528999214868,28.39292616220473,0
2900,18.0,83,75,18.585533789485883,2001.199267669198,40.74352843780176,0
2591,2.0,73,75,32.66441946303286,2510.524112723111,51.58997467357605,1
2888,82.0,77,95,8.435443775568647,496.5467073980842,8.8695065376352,0
2125,66.0,67,18,16.753383823160913,929.385130860239,21.44196187688781,0
2883,50.0,59,7,23.09668867109448,1453.2395291402495,29.60893718966109,0
2531,34.0,45,71,21.99507757294886,1983.3412853590687,40.462305506942506,0
2095,18.0,51,71,24.15337901513347,2592.355020435192,51.43979717069519,1
2748,112.0,68,28,6.337914600942971,455.2185977143108,8.592212322436504,0
2329,96.0,99,85,17.05719380349809,973.8569164476448,21.11666347532985,0
2241,80.0,99,73,17.399558610094225,1489.8250556513135,28.81460602727455,0
2231,64.0,97,58,21.28480764530714,2080.731035002424,40.847827476398464,0
2292,48.0,93,58,29.41972873808281,2530.685970264683,51.8343445356483,1
2907,96.0,85,81,9.78183471881628,587.0209288173284,10.237012554351146,0
2218,80.0,41,18,17.210648232901946,1094.6320385633137,21.11526020655386,0
2614,64.0,57,63,21.81774346909008,1473.0817402722964,28.05229512430411,0
2487,48.0,62,77,19.348130346971047,1902.8758363776012,38.49679988105129,0
2586,32.0,55,77,27.77698564510332,2569.949472069275,49.050925194645146,1
2533,88.0,-29,75,9.717684885088577,404.6501361975664,8.94744815912041,0
2964,72.0,-27,9,11.802805399371596,1015.9093319691674,19.437191709375465,0
2914,56.0,6,88,22.38476440719821,1468.7657435401245,30.459168743916003,0
2846,40.0,-3,0,20.102462386694736,1995.936707996072,39.94955188935577,0
2124,24.0,3,0,28.303598612256653,2446.446831826164,49.85040070865658,1
2939,121.0,57,43,3.205226483746181,488.51062193924,9.0461234866563,0
2017,105.0,37,61,7.107909701310405,1045.1259718632666,20.417387747157115,0
2718,89.0,33,84,14.76857941701232,1556.1886104349385,28.70093908680577,0
2878,73.0,20,12,25.82336548683606,1906.4982245934464,38.70205068104046,0
2751,57.0,29,12,32.375885541838144,2511.334814222977,51.74436347667127,1
2871,70.0,60,52,3.4906100645992386,451.6587032089555,11.183345434423712,0
2227,54.0,105,36,11.748193791205123,1072.434502714444,21.988280595434944,0
2410,38.0,103,28,19.83891010263072,1594.5447471633324,28.02122761743491,0
2299,22.0,93,33,22.167583988413348,2069.3616680308346,39.456966541875744,0
2258,6.0,88,33,25.696545928058114,2464.1481725469853,48.37963148601875,1
2104,77.0,25,25,8.638238200149999,500.4643398081151,11.271112823601468,0
2845,61.0,60,49,14.89700119425899,990.7779769165238,18.31035831390636,0
2633,45.0,37,8,21.27251168863691,1485.3354042656476,31.91662633927216,0
2793,29.0,21,49,23.30938126134401,2069.074794629384,39.269765615892766,0
2086,13.0,30,49,34.927464248864254,2516.6375746610643,50.66567066310464,1
2956,143.0,89,62,1.2526771993192845,489.2872299136772,9.273723521157027,0
2342,127.0,35,70,13.530759116832352,1093.3839913158738,18.760129332664505,0
2658,111.0,66,17,16.964041194032443,1466.4374972675594,30.82879759071245,0
2297,95.0,50,37,19.96892368962948,2061.1263675530263,40.819097625537005,0
2202,79.0,50,37,32.45661275857612,2490.974907427388,51.75877189786767,1
2358,82.0,93,93,7.65732598130135,546.9822750694912,10.141323404972535,0
2608,66.0,72,64,8.062485437496136,1060.576764964285,18.652961902146963,0
2689,50.0,51,62,17.841593151641007,1454.4562858616137,29.50242727252175,0
2781,34.0,54,15,22.91672772049057,1915.571229074896,38.63232717564995,0
2452,18.0,57,15,30.1628026139281,2562.4444403945977,49.26274898898183,1
2144,139.0,-6,78,10.93268782772084,462.7863101842069,9.869780140917566,0
2092,123.0,-9,60,6.770375961355525,1096.7027644017833,20.46657341576049,0
2672,107.0,17,18,12.486901123758384,1445.357064232449,28.9603303157448,0
2483,91.0,6,13,20.646917104424148,2043.1244141630696,39.97443096103126,0
2570,75.0,4,13,29.87495089126189,2599.716064820438,50.28578275362496,1
2277,81.0,78,54,0.9442900442119428,443.81470208108414,11.931019389478031,0
2384,65.0,70,83,17.590403790372967,968.8615318003792,21.20207232978789,0
2386,49.0,52,13,13.368214720156027,1510.7671298459295,28.951999516710664,0
2675,33.0,40,93,26.693898390241525,1998.3024679356947,40.97993456155584,0
2036,17.0,41,93,24.71415594773197,2509.382946347878,49.32100112601184,1
2435,138.0,31,6,4.541341771956439,409.964598869736,10.231030068233304,0
2586,122.0,46,36,14.12150799382126,1027.195179200545,19.775998212903858,0
2974,106.0,58,79,15.274974833196648,1438.4227925030928,28.03402974293062,0
2384,90.0,49,19,24.761894826205072,1922.4487211429987,41.254710810607456,0
2867,74.0,54,19,27.40210261203876,2548.4182664476425,48.283916805992106,1
2126,129.0,32,23,7.904735354536372,433.12281284157547,9.557576969080626,0
2266,113.0,39,3,13.387380575799437,1053.6221016373588,19.87328600468478,0
2321,97.0,75,1,17.383564391375184,1532.682403675844,29.39599276977023,0
2346,81.0,75,88,25.220644768794955,1989.4930980430447,38.0236531022197,0
2322,65.0,67,88,27.608084344125245,2514.5167774792803,48.307456775640354,1
2734,93.0,64,5,1.9307797447130568,530.2294197639984,11.127793405221071,0
2316,77.0,81,87,17.064911609554613,1067.2655779768916,18.85552155947388,0
2048,61.0,84,57,13.271727160081234,1432.584144755501,29.90338759174098,0
2108,45.0,87,44,23.295179673619547,1998.408268920564,39.067582846038334,0
2528,29.0,88,44,34.021128096550925,2592.849323125321,49.93594273392376,1
2123,66.0,71,76,2.999122481911176,429.43832694704497,11.624994103069412,0
2214,50.0,37,28,13.114305614624213,1067.7878072928866,21.58297608423052,0
2707,34.0,53,85,20.601147687424803,1544.2004112906634,29.560877467699548,0
2730,18.0,44,54,18.976001486374276,1967.988204706827,39.371074947300094,0
2168,2.0,35,54,26.62240064301347,2531.0362615522017,51.047155568269744,1
2012,140.0,-13,89,0.5490753945376179,520.6621922358918,11.502467656099206,0
2809,124.0,46,90,11.252680493502146,908.4269491680157,18.822474262504745,0
2948,108.0,24,34,19.60112463499603,1425.0234111394325,29.70610636881285,0
2084,92.0,14,0,27.6142733788091,2009.504246839388,38.80070054656749,0
2151,76.0,21,0,35.833851005516394,2554.95875110858,49.472162627878674,1
2469,95.0,22,58,5.031440775049306,463.20299353724135,11.318523153042246,0
2421,79.0,-15,90,14.462826376245548,1058.4652204242125,18.395532866479726,0
2134,63.0,13,78,18.78614798035246,1413.6126701707835,31.04196478975867,0
2993,47.0,9,40,29.96702491924019,2031.3603633798796,38.29879200077119,0
2958,31.0,11,40,26.00322289841875,2493.0112543177265,48.93495490331248,1
2935,118.0,51,67,4.716763952483173,474.6864187220352,10.116531840786156,0
2360,102.0,48,30,8.870695532044843,936.0184984240628,18.011209643238523,0
2144,86.0,42,9,14.6430917669836,1550.9235924987663,28.560035339165523,0
2956,70.0,69,59,24.649292923797137,1953.351732981342,41.38307262391084,0
2164,54.0,61,59,24.44659136276951,2425.5477124642366,50.40648790269561,1
2712,127.0,57,61,4.534308270674599,476.1601090334556,10.6095207121707,0
2343,111.0,61,71,7.506513158379357,1024.1304107425176,19.693506502572887,0
2853,95.0,37,50,21.634661818441582,1486.2196187786108,30.420090092596794,0
2059,79.0,49,93,26.977281976014403,1975.0816643014373,38.07502025338743,0
2559,63.0,55,93,30.8710581363556,2535.867237620192,49.41041954293311,1
2012,64.0,46,62,7.345252709364689,446.7057825380885,9.461037376596316,0
2981,48.0,44,87,13.402905876849026,1071.753919578057,20.636532234866856,0
2016,32.0,85,56,20.85241714905204,1492.6266542038604,30.62384018454737,0
2685,16.0,78,63,21.926639052174902,2089.195771487329,39.39664395257274,0
2676,0.0,68,63,30.841846896451933,2538.8695356912444,49.45008405036207,1
2306,133.0,-2,46,7.04277234886318,548.0012276484297,11.99936496541737,0
2836,117.0,17,77,12.749645596271751,938.6618849702056,20.83998457465624,0
2352,101.0,45,68,21.526589151363662,1502.6687428940122,31.931772795444157,0
2494,85.0,28,41,19.72075807784913,2041.4710654069663,40.232704039972695,0
2396,69.0,25,41,25.588393853894804,2493.171625851425,48.63380728101463,1
2589,74.0,90,77,6.776223178242327,553.5034718267179,11.45652789247614,0
2661,58.0,110,62,6.561717204708617,1035.690169478548,20.824333567773685,0
2022,42.0,87,87,13.766719461162358,1430.7115966951596,29.741942377722985,0
2666,26.0,91,71,23.371381198582224,2082.902375259602,39.44916616613646,0
2613,10.0,88,71,26.53369410973623,2570.229406796431,51.40698147778896,1
2121,133.0,88,30,5.839290127166486,594.7795927018333,9.055297467502315,0
2753,117.0,87,10,11.57838419320628,978.5203772436586,20.270087524834803,0
2562,101.0,73,57,20.960661573823877,1537.0226651903447,31.777389137174232,0
2108,85.0,54,57,28.25727806789928,2086.944638876997,40.06423344448571,0
2041,69.0,64,57,26.43425463386847,2520.303324565735,48.21685766895462,1
2639,120.0,96,99,4.795356625269771,515.0859195235133,8.408163259850507,0
2093,104.0,58,23,13.397724858426692,961.038206118832,20.199942193765644,0
2900,88.0,78,31,20.517376150851725,1562.1723806446664,28.36555912828171,0
2410,72.0,85,19,29.031098279915472,1929.8889118824056,39.35301621115688,0
2515,56.0,87,19,33.12932411042663,2526.993558849636,50.82523900147203,1
2251,111.0,117,16,8.937860849761034,551.5068260378222,10.226435738601134,0
2833,95.0,102,53,7.37800623558017,965.0352646165728,18.827920790841603,0
2523,79.0,112,75,13.6690066923744,1448.6887925780816,31.19951160860352,0
2333,63.0,102,36,26.88564823447384,1950.9599394931736,39.38066448957076,0
2735,47.0,92,36,34.386679024579244,2525.820486851723,51.64573832312211,1
2117,76.0,74,3,4.298510656269084,531.0520328756843,8.379676705214445,0
2741,60.0,14,30,15.502200156846795,1028.7254554706888,20.28044738913295,0
2317,44.0,24,70,22.771401337192263,1461.974171103912,31.79312739400068,0
2024,28.0,28,30,25.39018645154483,1958.060982554036,38.1631586894491,0
2001,12.0,34,30,28.910678044243525,2533.745502316372,50.67303273003981,1
2933,108.0,33,45,0.0443753127073569,501.6755874135732,11.84469988740895,0
2286,92.0,27,22,12.122226767892592,1015.4356739324894,20.627344473479848,0
2841,76.0,19,94,19.659249415560264,1412.514625601915,31.956866619598003,0
2129,60.0,20,43,26.51448188177053,1964.5992132770211,41.52590122711971,0
2093,44.0,14,43,28.965819722999797,2440.860169824754,49.58434102743488,1
2512,85.0,38,1,4.248617735311235,593.1323990302265,9.957973296126886,0
2111,69.0,43,77,14.597539800895,957.5743359351136,21.821209510704108,0
2758,53.0,28,19,12.285487410640425,1417.1141991577333,29.076345913995688,0
2090,37.0,27,67,23.320299150947672,2048.958482668838,38.611422825801554,0
2834,21.0,33,67,30.590204895329325,2414.82315985466,48.048662483085536,1
2021,103.0,56,22,11.686322557399912,457.2574955053711,8.748289347836842,0
2518,87.0,30,21,14.19040602722806,953.5613092651188,20.12090349671084,0
2847,71.0,52,4,15.076336121825657,1508.1205060028483,28.46801329768188,0
2044,55.0,36,79,20.234595192807944,1920.4038466879176,38.81136138195969,0
2146,39.0,34,79,35.698219251247785,2413.900662402597,51.44157356808648,1
2341,111.0,47,36,4.12862098880348,509.6443336763991,10.770064821798606,0
2356,95.0,71,50,10.930646748846826,955.5155303462584,18.32377826888792,0
2034,79.0,23,70,15.736739072706698,1557.437482897542,29.951599844533572,0
2051,63.0,34,34,25.63940502743755,2095.1970976087136,40.373054789352935,0
2324,47.0,41,34,25.06233868450913,2544.6831216575824,50.98025407548919,1
2018,126.0,47,43,7.70266354373017,466.6708656954444,9.896637504791777,0
2946,110.0,55,21,8.260636556094653,1062.5152790359823,21.80013249220695,0
2661,94.0,13,96,20.50785842036129,1489.2663672784363,29.853627876883877,0
2057,78.0,28,2,19.02902425029091,2023.945366458202,39.63147108931069,0
2996,62.0,25,2,27.156356114053438,2590.683208171618,51.34957370189828,1
2366,90.0,98,95,0.3039918541409805,412.6823149220671,11.741099426001853,0
2087,74.0,55,23,8.650270066161543,920.4661167847048,18.120686788829875,0
2175,58.0,96,53,12.015591100739382,1553.3656855298236,31.96677988039133,0
2776,42.0,82,16,21.56010540760123,2068.4639301115258,38.32860398857298,0
2175,26.0,81,16,33.67167057954899,2584.746548113432,49.1927013361348,1
2291,66.0,83,57,3.8451156358508127,581.0867874713728,8.91880042945316,0
2273,50.0,61,42,6.819497042981833,997.495617833889,20.066511461577598,0
2876,34.0,76,75,20.4890200073251,1586.997611615704,29.44876513500176,0
2338,18.0,58,78,25.65170636773231,1928.129794603044,41.62083882365738,0
2408,2.0,62,78,32.30976939041436,2469.642162248166,49.42332353274885,1
2728,70.0,118,4,9.486515153382156,431.2636457180885,9.80171459292258,0
2405,54.0,100,99,14.965773995486575,1055.5947148333075,21.873488653660843,0
2705,38.0,69,77,18.88142190862385,1599.0354651861912,28.15457793662644,0
2034,22.0,74,74,21.656704029439016,1909.10149226187,41.64052618901471,0
2034,6.0,82,74,35.35913103207809,2583.5972278608388,48.83219764169472,1
2598,75.0,77,96,5.6631345985711,584.0738945640253,11.347389540814037,0
2331,59.0,57,8,10.02864808989004,1067.7701216579578,21.95810182598004,0
2977,43.0,66,72,22.199396966641647,1538.7000440051863,28.47550821700835,0
2240,27.0,46,79,21.9699653197057,1921.810490332301,39.31457151129474,0
2518,11.0,46,79,27.461952696481333,2477.474074296349,50.217227821892365,1
2926,123.0,29,71,0.8667317503280145,460.9082977618474,10.330575951100563,0
2680,107.0,8,66,9.9532308527857,1091.1125102304277,20.5852183190939,0
2655,91.0,32,41,20.807593780054788,1507.491392598275,29.054181075630915,0
2370,75.0,26,62,27.589357099346124,2070.970952711092,41.240735530783,0
2067,59.0,22,62,28.04185446324829,2418.2576644463,51.79206286772987,1
